id,Applicants MCC Licence No,Applicant Name,MCC Medicine Reg No ,Nappi Code,ATC 4 ,Medicine Schedule,Proprietary Name,Active Ingredients,Strength,Unit,Dosage Form,Pack Size,Quantity,Manufacturer Price,Logistics Fee,VAT,SEP,Unit Price,Effective Date,Status,Originator or Generic,Volume of Sales,,,
630,665,Adcock Ingram Critical Care (Pty) Ltd,A39/25.2/0275,713289002,B05XA,S3,Oliclinomel N8-800,Amino acids solution compartment ,12,%/bag,INF,2000,4,5214.01,605.87,814.78,6634.66,0.83,30 April 2014, ,Originator,,,,
631,,,,,,,,L-alanine,20.7,g/1000ml,,,,,,,,,,,,,,,
632,,,,,,,,L-arginine,11.5,g/1000ml,,,,,,,,,,,,,,,
633,,,,,,,,Glycine,10.3,g/1000ml,,,,,,,,,,,,,,,
634,,,,,,,,L-histidine,4.8,g/1000ml,,,,,,,,,,,,,,,
635,,,,,,,,L-isoleucine,6,g/1000ml,,,,,,,,,,,,,,,
636,,,,,,,,L-leucine,7.3,g/1000ml,,,,,,,,,,,,,,,
637,,,,,,,,L-lysine,5.8,g/1000ml,,,,,,,,,,,,,,,
638,,,,,,,,L-methionine,4,g/1000ml,,,,,,,,,,,,,,,
639,,,,,,,,L-phenylalanine,5.6,g/1000ml,,,,,,,,,,,,,,,
640,,,,,,,,L-proline,6.8,g/1000ml,,,,,,,,,,,,,,,
641,,,,,,,,L-serine,5,g/1000ml,,,,,,,,,,,,,,,
642,,,,,,,,L-threonine,4.2,g/1000ml,,,,,,,,,,,,,,,
643,,,,,,,,L-tryptophan,1.8,g/1000ml,,,,,,,,,,,,,,,
644,,,,,,,,L-tyrosine,0.4,g/1000ml,,,,,,,,,,,,,,,
645,,,,,,,,L-valine,5.8,g/1000ml,,,,,,,,,,,,,,,
646,,,,,,,,Glucose monohydrate,312.5,g/1000ml,,,,,,,,,,,,,,,
647,,,,,,,,refined soya-bean oil + Refined olive oil,150,g/1000ml,,,,,,,,,,,,,,,
648,665,Adcock Ingram Critical Care (Pty) Ltd,41/8.4/0602,713654001,B05AA,S3,Vitahes 500Ml,Hydroxyethyl Starch 130/0.42,60,g/1000ml,INF,500,1,168.54,19.55,26.33,214.42,0.43,30 April 2014,,Originator,,,,
649,665,Adcock Ingram Critical Care (Pty) Ltd,41/8.4/0602,713654002,B05AA,S3,Vitahes 500Ml,Hydroxyethyl Starch 130/0.42,60,g/1000ml,INF,500,1,150.74,17.52,23.56,191.81,0.38,30 April 2014,,Originator,,,,
650,665,Adcock Ingram Critical Care (Pty) Ltd,41/8.4/0603,713655001,B05AA,S3,Vitafusal (500ml),Hydroxyethyl Starch 130/0.42,60,g/1000ml,INF,500,10,1221.29,141.79,190.83,1553.91,0.31,30 April 2014,,Originator,,,,
651,665,Adcock Ingram Critical Care (Pty) Ltd,41/8.4/0603,713655002,B05AA,S3,Vitafusal 500Ml,Hydroxyethyl Starch 130/0.42,60,g/1000ml,INF,500,1,165.05,19.18,25.79,210.01,0.42,30 April 2014,,Originator,,,,
652,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/109,719307007,B05XA,S3,Sabax Glucose 5% (200Ml),Glucose,50,g/1000ml,INF,200,1,14.95,1.73,2.34,19.02,0.1,30 April 2014,,Originator,,,,
653,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/109,719307008,B05XA,S3,Sabax Glucose 5% (200ml),Glucose,50,g/1000ml,INF,200,36,,,,,,26 May 2010,,originator,,,,
654,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/109,719315018,B05XA,S3,Sabax Glucose 5% (1000Ml),Glucose,50,g/1000ml,INF,1000,1,16.99,1.97,2.65,21.62,0.02,30 April 2014,,Originator,,,,
655,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/109,719315019,B05XA,S3,Sabax Glucose 5% (1000Ml),Glucose,50,g/1000ml,INF,1000,12,203.91,23.65,31.86,259.43,0.02,30 April 2014,,Originator,,,,
656,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/110,719323002,B05CX,S3,Sabax Glucose 10% (1000Ml),Glucose,100,g/1000ml,INF,1000,1,23.33,2.71,3.64,29.68,0.03,30 April 2014,,Originator,,,,
657,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/110,719323003,B05CX,S3,Sabax Glucose 10% (1000Ml),Glucose,100,g/1000ml,INF,1000,12,279.95,32.47,43.74,356.16,0.03,30 April 2014,,Originator,,,,
658,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/106,747866007,B05XA,S3,"Sabax Sodium Chloride 0,9% 200Ml",Sodium Chloride ,9,g/1000ml,INF,200,1,9.14,1.06,1.43,11.63,0.06,30 April 2014,,Originator,,,,
659,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/106,747866008,B05XA,S3,"Sabax Sodium Chloride 0,9% (200Ml)",Sodium Chloride ,9,g/1000ml,INF,200,36,329.16,38.18,51.43,418.77,0.06,30 April 2014,,Originator,,,,
660,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/106,747874018,B05XA,S3,"Sabax Sodium Chloride 0,9% (1000Ml)",Sodium Chloride ,9,g/1000ml,INF,1000,1,10.42,1.21,1.63,13.26,0.01,30 April 2014,,Originator,,,,
661,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/106,747874019,B05XA,S3,"Sabax Sodium Chloride 0,9% (1000Ml)",Sodium Chloride ,9,g/1000ml,INF,1000,12,125.03,14.5,19.53,159.07,0.01,30 April 2014,,Originator,,,,
662,665,Adcock Ingram Critical Care (Pty) Ltd,M/22.1.4/261,750662018,A11CC,S4,One-Alpha Capsules 1,Alfacalcidol,1,mcg,CAP,30,1,528.39,61.4,82.57,672.35,22.41,30 April 2014,,Originator,,,,
663,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/208,760811008,B05XA,S3,Sabax Ringer-Lactate (200Ml),Calcium Chloride,0.27,g/1000ml,INF,200,1,10.79,1.25,1.69,13.73,0.07,30 April 2014,,Originator,,,,
664,,,,,,,,Potassium chloride,0.4,g/1000ml,,,,,,,,,,,,,,,
665,,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,,,,
666,,,,,,,,Sodium lactate,3.2,g/1000ml,,,,,,,,,,,,,,,
667,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/208,760811009,B05BB,S3,Sabax Ringer-Lactate (200Ml),Calcium Chloride ,0.27,g/1000ml,INF,200,36,388.4,45.05,60.68,494.14,0.07,30 April 2014,,Originator,,,,
668,,,,,,,,Potassium Chloride ,0.4,g/1000ml,,,,,,,,,,,,,,,
669,,,,,,,,Sodium Chloride,6,g/1000ml,,,,,,,,,,,,,,,
670,,,,,,,,Sodium Lactate,3.2,g/1000ml,,,,,,,,,,,,,,,
671,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/208,760838003,B05XA,S3,Sabax Ringer-Lactate (1000Ml),Calcium Chloride,0.27,g/1000ml,INF,1000,1,11.58,1.34,1.81,14.73,0.01,30 April 2014,,Originator,,,,
672,,,,,,,,Potassium chloride,0.4,g/1000ml,,,,,,,,,,,,,,,
673,,,,,,,,Sodium chloride,6,g/1000ml,,,,,,,,,,,,,,,
674,,,,,,,,Sodium lactate,3.2,g/1000ml,,,,,,,,,,,,,,,
675,665,Adcock Ingram Critical Care (Pty) Ltd,D/24/208,760838004,B05XA,S3,Sabax Ringer-Lactate (1000Ml),Calcium Chloride ,0.27,g/1000ml,INF,1000,12,138.97,16.12,21.71,176.8,0.01,30 April 2014,,Originator,,,,
676,,,,,,,,Potassium Chloride ,0.4,g/1000ml,,,,,,,,,,,,,,,
677,,,,,,,,Sodium Chloride,6,g/1000ml,,,,,,,,,,,,,,,
678,,,,,,,,Sodium Lactate,3.2,g/1000ml,,,,,,,,,,,,,,,
679,665,Adcock Ingram Critical Care (Pty) Ltd,H/34/4,778419002,V07AB,S1,Sabax Water For Injections,Water for Injections,2,ml/2ml,INJ,10,100,90.22,10.48,14.1,114.8,0.11,30 April 2014,,Originator,,,,
680,665,Adcock Ingram Critical Care (Pty) Ltd,H/34/4,778494055,V07AB,S1,Sabax Water For Injections,Water for Injections,2,ml/2ml,INJ,20,25,38.69,4.5,6.05,49.23,0.1,30 April 2014,,Originator,,,,
681,665,Adcock Ingram Critical Care (Pty) Ltd,F584 (Act 101/1965),778540006,V07AB,S3,Sabax Water For Inj (Vaco),Water,200,ml,INJ,1,,33.34,3.87,5.21,42.42,,30 April 2014, ,Originator,,,,
682,665,Adcock Ingram Critical Care (Pty) Ltd,F584 (Act 101/1965),778540007,V07AB,S3,Sabax Water For Injections (Vaco) (200Ml),Water,200,ml,SOL,200,12,423.23,49.18,66.14,538.55,0.22,30 April 2014,,Originator,,,,
683,665,Adcock Ingram Critical Care (Pty) Ltd,F584 (Act 101/1965),778559009,V07AB,S3,Sabax Water For Inj (Vaco)1lt,Water,1000,ml,INJ,1,,41.08,4.77,6.42,52.27,,30 April 2014, ,Originator,,,,
684,665,Adcock Ingram Critical Care (Pty) Ltd,F584(Act 101/1965),778559010,V01AB,S3,Sabax Water for Injections (Vaco) (1000ml),Water ,1000,ml,INJ,6,,246.46,28.64,38.51,313.61,,30 April 2014, ,Originator,,,,
685,665,Adcock Ingram Critical Care (Pty) Ltd,V/5.4/64,798428007,A03BA,S4,Sabax Atropine 0.5mg/ml                   (1ml),Atropine,0.5,mg,INJ,10,,17.38,2.02,2.72,22.11,2.21,30 April 2014,,Originator,,,,
686,665,Adcock Ingram Critical Care (Pty) Ltd,V/5.4/65,798436018,A03BA,S2,Sabax Atropine 1 Mg/Ml,Atropine sulphate,1,mg/ml,INJ,1,10,23.29,2.71,3.64,29.64,2.96,30 April 2014,,Originator,,,,
687,665,Adcock Ingram Critical Care (Pty) Ltd,D/8.2.262,801240018,B05CB,S1,Fenwal Acd Formula 500 Ml,Citric Acid,730,mg/1000ml,SOL,500,1,58.12,6.75,9.08,73.95,0.15,30 April 2014,,Originator,,,,
688,,,,,,,,Glucose,2.45,mg/1000ml,,,,,,,,,,,,,,,
689,,,,,,,,Sodium citrate,2.2,mg/1000ml,,,,,,,,,,,,,,,
690,665,Adcock Ingram Critical Care (Pty) Ltd,D/8.2.262,801240019,B05CB,S1,Fenwal Acd Solution Usp Formula A (500 Ml),Citric Acid,730,mg/1000ml,SOL,500,18,974.04,113.18,152.21,1239.44,0.14,30 April 2014,,Originator,,,,
691,,,,,,,,Glucose,2.45,mg/1000ml,,,,,,,,,,,,,,,
692,,,,,,,,Sodium citrate,2.2,mg/1000ml,,,,,,,,,,,,,,,
693,665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101/1965),801305004,B05XA,S3,Sabax Dianeal 1.5 (500Ml In 1L),Calcium Chloride,260,g/1000ml,INF,500,1,48.39,5.62,7.56,61.58,0.12,30 April 2014,,Originator,,,,
694,,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,,,,
695,,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,,,,
696,,,,,,,,Sodium chloride,5.6,g/1000ml,,,,,,,,,,,,,,,
697,,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,,,,
698,665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101/1965),801305005,B05XA,S3,Sabax Dianeal 1.5 (500Ml In 1L),Calcium Chloride,260,g/1000ml,SOL,500,12,593.12,68.92,92.69,754.73,0.13,30 April 2014,,Originator,,,,
699,,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,,,,
700,,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,,,,
701,,,,,,,,Sodium chloride,5.6,g/1000ml,,,,,,,,,,,,,,,
702,,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,,,,
703,665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101/1965),801313007,B05XA,S3,Sabax Dianeal 1.5 (1L In 2L),Calcium Chloride,260,g/1000ml,INF,2000,1,54.2,6.3,8.47,68.97,0.03,30 April 2014,,Originator,,,,
704,,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,,,,
705,,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,,,,
706,,,,,,,,Sodium chloride,5.6,g/1000ml,,,,,,,,,,,,,,,
707,,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,,,,
708,665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101/1965),801313008,B05XA,S3,Sabax Dianeal 1.5 (1L In 2L),Calcium Chloride,260,g/1000ml,SOL,2000,6,325.22,37.79,50.82,413.83,0.03,30 April 2014,,Originator,,,,
709,,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,,,,
710,,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,,,,
711,,,,,,,,Sodium chloride,5.6,g/1000ml,,,,,,,,,,,,,,,
712,,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,,,,
713,665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101/1965),801321018,B05XA,S3,Sabax Dianeal 1.5 (2L In 3L),Calcium Chloride,260,g/1000ml,SOL,3000,1,55.87,6.49,8.73,71.09,0.02,30 April 2014,,Originator,,,,
714,,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,,,,
715,,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,,,,
716,,,,,,,,Sodium chloride,5.6,g/1000ml,,,,,,,,,,,,,,,
717,,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,,,,
718,665,Adcock Ingram Critical Care (Pty) Ltd,L614 (Act 101/1965),801321019,B05XA,S3,Sabax Dianeal 1.5 (2L In 3L),Calcium Chloride,260,g/1000ml,SOL,3000,5,279.33,32.46,43.65,355.44,0.02,30 April 2014,,Originator,,,,
719,,,,,,,,Magnesium chloride,150,g/1000ml,,,,,,,,,,,,,,,
720,,,,,,,,Glucose,15,g/1000ml,,,,,,,,,,,,,,,
721,,,,,,,,Sodium chloride,5.6,g/1000ml,,,,,,,,,,,,,,,
722,,,,,,,,Sodium lactate,5,g/1000ml,,,,,,,,,,,,,,,
723,665,Adcock Ingram Critical Care (Pty) Ltd,F/24/178,801348005,B05XA,S3,Sabax Half-Strength Darrows With Glucose 5% (1000Ml),Glucose,50,g/1000ml,INF,1000,1,15.96,1.85,2.49,20.31,0.02,30 April 2014,,Originator,,,,
724,,,,,,,,Potassium chloride,1.3,g/1000ml,,,,,,,,,,,,,,,
725,,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,,,,
726,,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,,,,
727,665,Adcock Ingram Critical Care (Pty) Ltd,F/24/178,801348006,B05XA,S3,Sabax Half Strength Darrow'S With Glucose 5% (1000Ml),Glucose,50,g/1000ml,INF,1000,12,191.56,22.22,29.93,243.71,0.02,30 April 2014,,Originator,,,,
728,,,,,,,,Potassium Chloride ,1.3,g/1000ml,,,,,,,,,,,,,,,
729,,,,,,,,Sodium Chloride,2,g/1000ml,,,,,,,,,,,,,,,
730,,,,,,,,Sodium Lactate,3,g/1000ml,,,,,,,,,,,,,,,
731,665,Adcock Ingram Critical Care (Pty) Ltd,F/24/178,801364019,B05XA,S3,Sabax Half-Strength Darrows With Glucose 5% (500Ml),Glucose,50,g/1000ml,INF,500,1,15.31,1.78,2.39,19.48,0.04,30 April 2014,,Originator,,,,
732,,,,,,,,Potassium chloride,1.3,g/1000ml,,,,,,,,,,,,,,,
733,,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,,,,
734,,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,,,,
735,665,Adcock Ingram Critical Care (Pty) Ltd,F/24/178,801364020,B05XA,S3,Sabax Half Strength Darrow'S With Glucose 5% (500Ml),Glucose,50,g/1000ml,INF,500,18,275.62,31.97,43.06,350.65,0.04,30 April 2014,,Originator,,,,
736,,,,,,,,Potassium Chloride ,1.3,g/1000ml,,,,,,,,,,,,,,,
737,,,,,,,,Sodium Lactate,3,g/1000ml,,,,,,,,,,,,,,,
738,665,Adcock Ingram Critical Care (Pty) Ltd,F/24/178,801372003,B05XA,S3,Sabax Half-Strength Darrows With Glucose 5% (200Ml),Glucose,50,g/1000ml,INF,200,1,14.04,1.63,2.19,17.87,0.09,30 April 2014,,Originator,,,,
739,,,,,,,,Potassium chloride,1.3,g/1000ml,,,,,,,,,,,,,,,
740,,,,,,,,Sodium chloride,2,g/1000ml,,,,,,,,,,,,,,,
741,,,,,,,,Sodium lactate,3,g/1000ml,,,,,,,,,,,,,,,
742,665,Adcock Ingram Critical Care (Pty) Ltd,F/24/178,801372004,B05XA,S3,Sabax Half-Strength Darrow'S With Glucose 5% (200Ml),Glucose ,50,g/1000ml,INF,1000,36,505.61,58.65,79,643.26,0.02,30 April 2014,,Originator,,,,
743,,,,,,,,Potassium Chloride ,1.3,g/1000ml,,,,,,,,,,,,,,,
744,,,,,,,,Sodium Chloride,2,g/1000ml,,,,,,,,,,,,,,,
745,,,,,,,,Sodium Lactate,3,g/1000ml,,,,,,,,,,,,,,,
746,665,Adcock Ingram Critical Care (Pty) Ltd,X/34/164,801496004,B05XA,S3,Sabax Dianeal LS 4.25 ,Calcium Chloride dihydrate,0.254,g/1l,DIA,1000,1,59.48,6.91,9.29,75.68,0.08,30 April 2014,,Originator,,,,
747,,,,,,,,Sodium Chloride,5.67,g,,,,,,,,,,,,,,,
748,,,,,,,,Sodium Lactate,3.92,g,,,,,,,,,,,,,,,
749,,,,,,,,Calcium Chloride dihydrate,257,mg,,,,,,,,,,,,,,,
750,,,,,,,,Magnesium Chloride hexahydrate,152,mg/1000ml,,,,,,,,,,,,,,,
751,665,Adcock Ingram Critical Care (Pty) Ltd,X/34/164,801496005,B05XA,S3,Sabax Dianeal LS 4.25 ,Calcium Chloride dihydrate,0.254,g/1l,DIA,1000,6,356.85,41.47,55.76,454.08,0.08,30 April 2014,,Originator,,,,
752,,,,,,,,Sodium chloride,5.67,g/1000ml,,,,,,,,,,,,,,,
753,,,,,,,,Sodium lactate,3.92,g/1000ml,,,,,,,,,,,,,,,
754,,,,,,,,Calcium chloride,0.257,g/1000ml,,,,,,,,,,,,,,,
755,,,,,,,,Magnesium chloride,0.152,g/1000ml,,,,,,,,,,,,,,,
756,665,Adcock Ingram Critical Care (Pty) Ltd,X/34/164,801518008,B05XA,S3,Sabax Dianeal LS 4.25 ,Calcium Chloride dihydrate,0.254,g/1l,DIA,2000,1,55.87,6.49,8.73,71.09,0.04,30 April 2014,,Originator,,,,
757,,,,,,,,Sodium Chloride,5.67,g,,,,,,,,,,,,,,,
758,,,,,,,,Sodium Lactate,3.92,g,,,,,,,,,,,,,,,
759,,,,,,,,Calcium Chloride dihydrate,257,mg,,,,,,,,,,,,,,,
760,,,,,,,,Magnesium Chloride hexahydrate,152,mg/1000ml,,,,,,,,,,,,,,,
761,665,Adcock Ingram Critical Care (Pty) Ltd,X/34/164,801518009,B05XA,S3,Sabax Dianeal LS 4.25 ,Calcium Chloride dihydrate,0.254,g/1l,DIA,2000,5,279.33,32.46,43.65,355.44,0.04,30 April 2014,,Originator,,,,
762,,,,,,,,Sodium chloride,5.67,g/1000ml,,,,,,,,,,,,,,,
763,,,,,,,,Sodium lactate,3.92,g/1000ml,,,,,,,,,,,,,,,
764,,,,,,,,Calcium chloride,0.257,g/1000ml,,,,,,,,,,,,,,,
765,,,,,,,,Magnesium chloride,0.152,g/1000ml,,,,,,,,,,,,,,,
766,665,Adcock Ingram Critical Care (Pty) Ltd,L618 (Act 101 / 1965),801526019,B05XA,S3,Sabax Diasol(R) Formula  2 5L,Calcium Chloride,9,g/1000ml,SOL,5000,2,131.94,15.33,20.62,167.89,0.02,30 April 2014,,Originator,,,,
767,,,,,,,,Glucose,154,g/1000ml,,,,,,,,,,,,,,,
768,,,,,,,,Magnesium chloride,5.34,g/1000ml,,,,,,,,,,,,,,,
769,,,,,,,,Potassium chloride,3.92,g/1000ml,,,,,,,,,,,,,,,
770,,,,,,,,Sodium acetate,166.7,g/1000ml,,,,,,,,,,,,,,,
771,,,,,,,,Sodium chloride,198.4,g/1000ml,,,,,,,,,,,,,,,
772,665,Adcock Ingram Critical Care (Pty) Ltd,L618 (Act 101 / 1965),801534003,B05XA,S3,Sabax Diasol Formula 3  5Lt,Calcium Chloride,9,g/1000ml,SOL,5000,2,89.81,10.44,14.03,114.28,0.01,30 April 2014,,Originator,,,,
773,,,,,,,,Glucose,154,g/1000ml,,,,,,,,,,,,,,,
774,,,,,,,,Magnesium chloride,5.34,g/1000ml,,,,,,,,,,,,,,,
775,,,,,,,,Potassium chloride,9.13,g/1000ml,,,,,,,,,,,,,,,
776,,,,,,,,Sodium chloride,198.4,g/1000ml,,,,,,,,,,,,,,,
777,665,Adcock Ingram Critical Care (Pty) Ltd,L619 (Act 101 / 1965),801534004,B05XA,S3,Sabax Diasol Formula 3  5Lt,Sodium Chloride,198.4,g/1000ml,SOL,5000,2,167.24,19.43,26.13,212.81,0.02,30 April 2014,,Originator,,,,
778,,,,,,,,Sodium acetate,166.7,g/1000ml,,,,,,,,,,,,,,,
779,,,,,,,,Glucose,154,g/1000ml,,,,,,,,,,,,,,,
780,,,,,,,,Potassium chloride,9.13,g/1000ml,,,,,,,,,,,,,,,
781,,,,,,,,Calcium chloride,9,g/1000ml,,,,,,,,,,,,,,,
782,,,,,,,,Magnesium chloride,5.34,g/1000ml,,,,,,,,,,,,,,,
783,665,Adcock Ingram Critical Care (Pty) Ltd,L631 (Act 101 / 1965),801542006,B05XA,S1,Sabax Diasol Formula 16,Calcium Chloride,8.232,g/1000ml,SOL,5000,1,71.15,8.27,11.12,90.53,0.02,30 April 2014,,Originator,,,,
784,,,,,,,,Magnesium chloride,2135,g/1000ml,,,,,,,,,,,,,,,
785,,,,,,,,Potassium chloride,3.92,g/1000ml,,,,,,,,,,,,,,,
786,,,,,,,,Sodium acetate,166.7,g/1000ml,,,,,,,,,,,,,,,
787,,,,,,,,Sodium chloride,214.8,g/1000ml,,,,,,,,,,,,,,,
788,665,Adcock Ingram Critical Care (Pty) Ltd,L631 (Act 101 / 1965),801542007,B05XA,S1,Sabax Diasol Formula 16,Calcium Chloride,8232,g/1000ml,SOL,5000,2,132.49,15.4,20.7,168.59,0.02,30 April 2014,,Originator,,,,
789,,,,,,,,Magnesium chloride,2135,g/1000ml,,,,,,,,,,,,,,,
790,,,,,,,,Sodium chloride,214.8,g/1000ml,,,,,,,,,,,,,,,
791,,,,,,,,Sodium acetate,166.7,g/1000ml,,,,,,,,,,,,,,,
792,,,,,,,,Potassium chloride,3.92,g/1000ml,,,,,,,,,,,,,,,
793,665,Adcock Ingram Critical Care (Pty) Ltd,L639 (Act 101 / 1965),801550009,B05XA,S3,Sabax Diasol Formula 17,Calcium Chloride,8.232,g/1000ml,SOL,5000,1,77.9,9.05,12.17,99.13,0.02,30 April 2014,,Originator,,,,
794,,,,,,,,Magnesium chloride,5337,g/1000ml,,,,,,,,,,,,,,,
795,,,,,,,,Potassium chloride,3.92,g/1000ml,,,,,,,,,,,,,,,
796,,,,,,,,Sodium acetate,166.7,g/1000ml,,,,,,,,,,,,,,,
797,,,,,,,,Sodium chloride,214.8,g/1000ml,,,,,,,,,,,,,,,
798,665,Adcock Ingram Critical Care (Pty) Ltd,L639 (Act 101 / 1965),801550010,B05XA,S3,Sabax Diasol Formula 17  (5lt),Calcium chloride,8.232,g/1000ml,DIA,2,,145.07,16.86,22.67,184.59,,30 April 2014, ,Originator,,,,
799,,,,,,,,Magnesium chloride,5.337,g/1000ml,,,,,,,,,,,,,,,
800,,,,,,,,Sodium chloride,214.8,g/1000ml,,,,,,,,,,,,,,,
801,,,,,,,,Sodium acetate,166.7,g/1000ml,,,,,,,,,,,,,,,
802,,,,,,,,Potassium chloride,3.92,g/1000ml,,,,,,,,,,,,,,,
803,665,Adcock Ingram Critical Care (Pty) Ltd,T/34/16,801569028,B05XA,S1,Sabax Diasol Formula 28,Calcium Chloride Dihydrate,8.232,g/1000ml,DIA,5000,1,71.48,8.31,11.17,90.95,0.02,30 April 2014,,Originator,,,,
804,,,,,,,,Glucose,38.5,g/1000ml,,,,,,,,,,,,,,,
805,,,,,,,,Magnesium chloride,2135,g/1000ml,,,,,,,,,,,,,,,
806,,,,,,,,Potassium chloride,3.92,g/1000ml,,,,,,,,,,,,,,,
807,,,,,,,,Sodium acetate,166.7,g/1000ml,,,,,,,,,,,,,,,
808,,,,,,,,Sodium chloride,214.8,g/1000ml,,,,,,,,,,,,,,,
809,665,Adcock Ingram Critical Care (Pty) Ltd,T/34/16,801569029,B05XA,S1,Sabax Diasol Formula 28,Calcium Chloride Dihydrate,8.232,g/1000ml,DIA,5000,2,142.95,16.61,22.34,181.9,0.02,30 April 2014,,Originator,,,,
810,,,,,,,,Sodium Acetate Trihydrate,166.7,g/l,,,,,,,,,,,,,,,
811,,,,,,,,Potassium Chloride ,3.92,g/l,,,,,,,,,,,,,,,
812,,,,,,,,Calcium Chloride Dihydrate,8.232,g/l,,,,,,,,,,,,,,,
813,,,,,,,,Magnesium Chloride Hexahydate,2.135,g/l,,,,,,,,,,,,,,,
814,,,,,,,,Glucose Monohydrate,38.5,g/l,,,,,,,,,,,,,,,
815,665,Adcock Ingram Critical Care (Pty) Ltd,E872 (Act 101/1965),801593018,B05XA,S3,Sabax Elect No.2 W/Gluc 10% 1L,Glucose,110,g/1000ml,INF,1000,1,26.34,3.06,4.12,33.52,0.03,30 April 2014,,Originator,,,,
816,,,,,,,,Magnesium chloride,640,g/1000ml,,,,,,,,,,,,,,,
817,,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,,,,
818,,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,g/1000ml,,,,,,,,,,,,,,,
819,,,,,,,,Sodium chloride,1.71,g/1000ml,,,,,,,,,,,,,,,
820,,,,,,,,Sodium lactate,2.8,g/1000ml,,,,,,,,,,,,,,,
821,,,,,,,,Sodium phosphate,200,g/1000ml,,,,,,,,,,,,,,,
822,665,Adcock Ingram Critical Care (Pty) Ltd,E872 (Act 101/1965),801593019,B05XA,S3,Sabax Elect No.2 W/Gluc 10% (1L),Magnesium Chloride,0.64,g/1000ml,INF,1000,12,316.09,36.73,49.4,402.22,0.03,30 April 2014,,Originator,,,,
823,,,,,,,,Sodium phosphate,200,g/1000ml,,,,,,,,,,,,,,,
824,,,,,,,,Glucose,110,g/1000ml,,,,,,,,,,,,,,,
825,,,,,,,,Sodium lactate,2.8,g/1000ml,,,,,,,,,,,,,,,
826,,,,,,,,Sodium chloride,1.71,g/1000ml,,,,,,,,,,,,,,,
827,,,,,,,,Potassium chloride,1,g/1000ml,,,,,,,,,,,,,,,
828,,,,,,,,"Potassium phosphate, incl. comb. with other potassium salts",1,g/1000ml,,,,,,,,,,,,,,,
829,665,Adcock Ingram Critical Care (Pty) Ltd,X/18.1/58,801623006,C03CA,S3,Sabax Furosemide 20mg/2ml,Furosemide,20,mg/2ml,INJ,10,,17.68,2.05,2.76,22.49,1.12,30 April 2014,,Generic,,,,
830,665,Adcock Ingram Critical Care (Pty) Ltd,G/24/213,801704006,B05XA,S3,Sabax General Rehydration Solution With Glucose 5%,Sodium Chloride ,4.5,g/1000ml,INF,1000,1,23.06,2.68,3.6,29.35,0.03,30 April 2014,,Originator,,,,
831,,,,,,,,Glucose (Anhydrous),50,g/1000ml,,,,,,,,,,,,,,,
832,665,Adcock Ingram Critical Care (Pty) Ltd,G/24/213,801704007,B05XA,S3,Sabax General Rehydration Solution With Glucose 5%,Glucose (Anhydrous),50,g/1000ml,INF,1000,12,276.75,32.16,43.25,352.15,0.03,30 April 2014,,Originator,,,,
